OTUID	Kingdom	Phylum	Class	Order	Family	Genus
OTU2866	d_Bacteria	p_Firmicutes	c_Clostridia	o_norank_c_Clostridia	f_Hungateiclostridiaceae	g_norank_f_Hungateiclostridiaceae
OTU2868	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfobacteraceae	g_Desulfobacter
OTU2869	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_norank_o_Peptostreptococcales-Tissierellales	g_JTB215
OTU2872	d_Bacteria	p_Patescibacteria	c_Gracilibacteria	o_JGI_0000069-P22	f_norank_o_JGI_0000069-P22	g_norank_f_norank_o_JGI_0000069-P22
OTU2873	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Dethiosulfatibacteraceae	g_Dethiosulfatibacter
OTU2874	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_unclassified_f_Rhodobacteraceae
OTU2875	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_norank_o_Peptostreptococcales-Tissierellales	g_JTB215
OTU2877	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Dethiosulfatibacteraceae	g_Dethiosulfatibacter
OTU2878	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_Draconibacterium
OTU2888	d_Bacteria	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	f_Desulfomicrobiaceae	g_Desulfomicrobium
OTU2889	d_Bacteria	p_Desulfobacterota	c_Desulfobacteria	o_Desulfobacterales	f_Desulfobacteraceae	g_unclassified_f_Desulfobacteraceae
OTU289	d_Bacteria	p_Acidobacteriota	c_Vicinamibacteria	o_Vicinamibacterales	f_norank_o_Vicinamibacterales	g_norank_f_norank_o_Vicinamibacterales
OTU2894	d_Bacteria	p_Desulfobacterota	c_unclassified_p_Desulfobacterota	o_unclassified_p_Desulfobacterota	f_unclassified_p_Desulfobacterota	g_unclassified_p_Desulfobacterota
OTU2898	d_Bacteria	p_Spirochaetota	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	g_Sphaerochaeta
OTU2912	d_Bacteria	p_Acidobacteriota	c_Subgroup_22	o_norank_c_Subgroup_22	f_norank_o_norank_c_Subgroup_22	g_norank_f_norank_o_norank_c_Subgroup_22
OTU2914	d_Bacteria	p_Gemmatimonadota	c_BD2-11_terrestrial_group	o_norank_c_BD2-11_terrestrial_group	f_norank_o_norank_c_BD2-11_terrestrial_group	g_norank_f_norank_o_norank_c_BD2-11_terrestrial_group
OTU2917	d_Bacteria	p_Patescibacteria	c_ABY1	o_Candidatus_Falkowbacteria	f_norank_o_Candidatus_Falkowbacteria	g_norank_f_norank_o_Candidatus_Falkowbacteria
OTU2919	d_Bacteria	p_Patescibacteria	c_Parcubacteria	o_Candidatus_Kaiserbacteria	f_norank_o_Candidatus_Kaiserbacteria	g_norank_f_norank_o_Candidatus_Kaiserbacteria
OTU2923	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfobulbaceae	g_norank_f_Desulfobulbaceae
OTU2931	d_Bacteria	p_Firmicutes	c_Clostridia	o_Lachnospirales	f_unclassified_o_Lachnospirales	g_unclassified_o_Lachnospirales
OTU2933	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Clostridium_sensu_stricto_7
OTU2935	d_Bacteria	p_Actinobacteriota	c_Coriobacteriia	o_OPB41	f_norank_o_OPB41	g_norank_f_norank_o_OPB41
OTU2936	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_unclassified_f_Rhodobacteraceae
OTU2938	d_Bacteria	p_Actinobacteriota	c_Coriobacteriia	o_OPB41	f_norank_o_OPB41	g_norank_f_norank_o_OPB41
OTU2939	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Kiloniellales	f_Kiloniellaceae	g_norank_f_Kiloniellaceae
OTU2941	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Caminicellaceae	g_Paramaledivibacter
OTU2946	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_SBR1031	f_norank_o_SBR1031	g_norank_f_norank_o_SBR1031
OTU2950	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Anaerolineales	f_Anaerolineaceae	g_norank_f_Anaerolineaceae
OTU2951	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Anaerolineales	f_Anaerolineaceae	g_norank_f_Anaerolineaceae
OTU2953	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Anaerolineales	f_Anaerolineaceae	g_Ornatilinea
OTU2962	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Fusibacteraceae	g_Fusibacter
OTU2966	d_Bacteria	p_Firmicutes	c_Desulfitobacteriia	o_Desulfitobacteriales	f_norank_o_Desulfitobacteriales	g_norank_f_norank_o_Desulfitobacteriales
OTU2968	d_Bacteria	p_Patescibacteria	c_Gracilibacteria	o_JGI_0000069-P22	f_norank_o_JGI_0000069-P22	g_norank_f_norank_o_JGI_0000069-P22
OTU2969	d_Bacteria	p_Campilobacterota	c_Campylobacteria	o_Campylobacterales	f_Arcobacteraceae	g_norank_f_Arcobacteraceae
OTU2970	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhodobacterales	f_Rhodobacteraceae	g_unclassified_f_Rhodobacteraceae
OTU2971	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rickettsiales	f_unclassified_o_Rickettsiales	g_unclassified_o_Rickettsiales
OTU2976	d_Bacteria	p_Chloroflexi	c_Dehalococcoidia	o_S085	f_norank_o_S085	g_norank_f_norank_o_S085
OTU2979	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Thermotaleaceae	g_Crassaminicella
OTU3009	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_Mangrovibacterium
OTU3015	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Vibrionales	f_Vibrionaceae	g_unclassified_f_Vibrionaceae
OTU3025	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_Draconibacterium
OTU3027	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Thiotrichales	f_Thiotrichaceae	g_norank_f_Thiotrichaceae
OTU3030	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Anaerolineales	f_Anaerolineaceae	g_unclassified_f_Anaerolineaceae
OTU3031	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Gammaproteobacteria_Incertae_Sedis	f_unclassified_o_Gammaproteobacteria_Incertae_Sedis	g_Candidatus_Berkiella
OTU3035	d_Bacteria	p_Bacteroidota	c_Ignavibacteria	o_Ignavibacteriales	f_PHOS-HE36	g_norank_f_PHOS-HE36
OTU3039	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinilabiliaceae	g_norank_f_Marinilabiliaceae
OTU3043	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU3044	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU3046	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU3048	d_Bacteria	p_Acidobacteriota	c_Thermoanaerobaculia	o_Thermoanaerobaculales	f_Thermoanaerobaculaceae	g_Subgroup_10
OTU3050	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidetes_VC2.1_Bac22	f_norank_o_Bacteroidetes_VC2.1_Bac22	g_norank_f_norank_o_Bacteroidetes_VC2.1_Bac22
OTU3051	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Lutibacter
OTU3056	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Sphingobacteriales	f_Lentimicrobiaceae	g_norank_f_Lentimicrobiaceae
OTU3057	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Oceanospirillales	f_unclassified_o_Oceanospirillales	g_unclassified_o_Oceanospirillales
OTU3059	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU3060	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU3061	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_KI89A_clade	f_norank_o_KI89A_clade	g_norank_f_norank_o_KI89A_clade
OTU3062	d_Bacteria	p_Spirochaetota	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	g_Sediminispirochaeta
OTU3063	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_KI89A_clade	f_norank_o_KI89A_clade	g_norank_f_norank_o_KI89A_clade
OTU3064	d_Bacteria	p_Spirochaetota	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	g_Spirochaeta_2
OTU3066	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Methylococcales	f_Cycloclasticaceae	g_Cycloclasticus
OTU3067	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Ectothiorhodospirales	f_Ectothiorhodospiraceae	g_Thiogranum
OTU3068	d_Bacteria	p_Verrucomicrobiota	c_Verrucomicrobiae	o_Verrucomicrobiales	f_Rubritaleaceae	g_Roseibacillus
OTU3070	d_Bacteria	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	f_Izemoplasmataceae	g_Izimaplasma
OTU3073	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_Lewinella
OTU3076	d_Bacteria	p_Spirochaetota	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	g_Sediminispirochaeta
OTU3077	d_Bacteria	p_Spirochaetota	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	g_Spirochaeta_2
OTU3078	d_Bacteria	p_Planctomycetota	c_OM190	o_norank_c_OM190	f_norank_o_norank_c_OM190	g_norank_f_norank_o_norank_c_OM190
OTU3079	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Ectothiorhodospirales	f_Thioalkalispiraceae	g_Thiohalophilus
OTU3081	d_Bacteria	p_Verrucomicrobiota	c_Omnitrophia	o_Omnitrophales	f_Omnitrophaceae	g_Candidatus_Omnitrophus
OTU3090	d_Bacteria	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	f_Izemoplasmataceae	g_Izimaplasma
OTU3091	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_unclassified_f_Saprospiraceae
OTU3092	d_Bacteria	p_Spirochaetota	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	g_Sediminispirochaeta
OTU3093	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU3096	d_Bacteria	p_Spirochaetota	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	g_Spirochaeta_2
OTU3097	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU3099	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU3101	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_unclassified_f_Saprospiraceae
OTU3106	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Mesonia
OTU3108	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinilabiliaceae	g_Carboxylicivirga
OTU3110	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_Portibacter
OTU3113	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU3115	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_norank_f_Marinifilaceae
OTU3117	d_Bacteria	p_Spirochaetota	c_Leptospirae	o_Leptospirales	f_Leptospiraceae	g_RBG-16-49-21
OTU3118	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridia_vadinBB60_group	f_norank_o_Clostridia_vadinBB60_group	g_norank_f_norank_o_Clostridia_vadinBB60_group
OTU3125	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU3134	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_BD7-8	f_norank_o_BD7-8	g_norank_f_norank_o_BD7-8
OTU3135	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfobulbaceae	g_Desulfobulbus
OTU3136	d_Bacteria	p_unclassified_k_norank_d_Bacteria	c_unclassified_k_norank_d_Bacteria	o_unclassified_k_norank_d_Bacteria	f_unclassified_k_norank_d_Bacteria	g_unclassified_k_norank_d_Bacteria
OTU3137	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU3142	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Cellvibrionales	f_Halieaceae	g_Halioglobus
OTU3143	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_SZB50	f_norank_o_SZB50	g_norank_f_norank_o_SZB50
OTU3146	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_unclassified_f_Flavobacteriaceae
OTU3147	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinilabiliaceae	g_norank_f_Marinilabiliaceae
OTU3148	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Muricauda
OTU3152	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU3154	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_norank_f_Prolixibacteraceae
OTU3156	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_Lewinella
OTU3157	d_Bacteria	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	f_Izemoplasmataceae	g_norank_f_Izemoplasmataceae
OTU3159	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU3160	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_norank_f_Marinifilaceae
OTU3163	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_Sunxiuqinia
OTU3164	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU3169	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU317	d_Bacteria	p_Acidobacteriota	c_AT-s3-28	o_norank_c_AT-s3-28	f_norank_o_norank_c_AT-s3-28	g_norank_f_norank_o_norank_c_AT-s3-28
OTU3170	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_norank_f_Marinifilaceae
OTU3171	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Cryomorphaceae	g_unclassified_f_Cryomorphaceae
OTU3172	d_Bacteria	p_Acidobacteriota	c_Thermoanaerobaculia	o_Thermoanaerobaculales	f_Thermoanaerobaculaceae	g_Subgroup_10
OTU3173	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU3176	d_Bacteria	p_Spirochaetota	c_Spirochaetia	o_Spirochaetales	f_Spirochaetaceae	g_Spirochaeta_2
OTU318	d_Bacteria	p_Gemmatimonadota	c_PAUC43f_marine_benthic_group	o_norank_c_PAUC43f_marine_benthic_group	f_norank_o_norank_c_PAUC43f_marine_benthic_group	g_norank_f_norank_o_norank_c_PAUC43f_marine_benthic_group
OTU3181	d_Bacteria	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	f_Izemoplasmataceae	g_Izimaplasma
OTU3185	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinilabiliaceae	g_unclassified_f_Marinilabiliaceae
OTU3186	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_Phaeodactylibacter
OTU3188	d_Bacteria	p_Actinobacteriota	c_WCHB1-81	o_norank_c_WCHB1-81	f_norank_o_norank_c_WCHB1-81	g_norank_f_norank_o_norank_c_WCHB1-81
OTU3192	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Ulvibacter
OTU3197	d_Bacteria	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	f_Desulfovibrionaceae	g_Desulfovibrio
OTU3198	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinilabiliaceae	g_norank_f_Marinilabiliaceae
OTU3208	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidetes_VC2.1_Bac22	f_norank_o_Bacteroidetes_VC2.1_Bac22	g_norank_f_norank_o_Bacteroidetes_VC2.1_Bac22
OTU321	d_Bacteria	p_Patescibacteria	c_Dojkabacteria	o_norank_c_Dojkabacteria	f_norank_o_norank_c_Dojkabacteria	g_norank_f_norank_o_norank_c_Dojkabacteria
OTU3213	d_Bacteria	p_Firmicutes	c_unclassified_p_Firmicutes	o_unclassified_p_Firmicutes	f_unclassified_p_Firmicutes	g_unclassified_p_Firmicutes
OTU3214	d_Bacteria	p_Chloroflexi	c_OLB14	o_norank_c_OLB14	f_norank_o_norank_c_OLB14	g_norank_f_norank_o_norank_c_OLB14
OTU3224	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinilabiliaceae	g_norank_f_Marinilabiliaceae
OTU3226	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_Lewinella
OTU3227	d_Bacteria	p_Fusobacteriota	c_Fusobacteriia	o_Fusobacteriales	f_Fusobacteriaceae	g_Psychrilyobacter
OTU3229	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidetes_VC2.1_Bac22	f_norank_o_Bacteroidetes_VC2.1_Bac22	g_norank_f_norank_o_Bacteroidetes_VC2.1_Bac22
OTU3230	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Sphingobacteriales	f_Lentimicrobiaceae	g_unclassified_f_Lentimicrobiaceae
OTU3231	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_norank_f_Marinifilaceae
OTU3232	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_unclassified_o_Bacteroidales	g_unclassified_o_Bacteroidales
OTU3243	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Bacteroidetes_BD2-2	g_norank_f_Bacteroidetes_BD2-2
OTU3245	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Cellvibrionales	f_Halieaceae	g_Halioglobus
OTU3248	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_norank_f_Marinifilaceae
OTU3250	d_Bacteria	p_Firmicutes	c_Bacilli	o_Izemoplasmatales	f_Izemoplasmataceae	g_Izimaplasma
OTU3251	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidetes_VC2.1_Bac22	f_norank_o_Bacteroidetes_VC2.1_Bac22	g_norank_f_norank_o_Bacteroidetes_VC2.1_Bac22
OTU3257	d_Bacteria	p_Actinobacteriota	c_Actinobacteria	o_Corynebacteriales	f_Mycobacteriaceae	g_Mycobacterium
OTU3259	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Sphingobacteriales	f_Lentimicrobiaceae	g_norank_f_Lentimicrobiaceae
OTU3262	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Sphingobacteriales	f_Lentimicrobiaceae	g_norank_f_Lentimicrobiaceae
OTU3266	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU3267	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinilabiliaceae	g_norank_f_Marinilabiliaceae
OTU3270	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_Draconibacterium
OTU3271	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_Roseimarinus
OTU3275	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_EC3	f_norank_o_EC3	g_norank_f_norank_o_EC3
OTU3282	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU3284	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_Portibacter
OTU3293	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Cellvibrionales	f_Microbulbiferaceae	g_Microbulbifer
OTU3294	d_Bacteria	p_Cloacimonadota	c_Cloacimonadia	o_Cloacimonadales	f_MSBL8	g_norank_f_MSBL8
OTU33	d_Bacteria	p_Firmicutes	c_Clostridia	o_Clostridiales	f_Clostridiaceae	g_Clostridium_sensu_stricto_7
OTU3303	d_Bacteria	p_Firmicutes	c_Clostridia	o_unclassified_c_Clostridia	f_unclassified_c_Clostridia	g_unclassified_c_Clostridia
OTU3311	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Nitrosococcales	f_Nitrosococcaceae	g_Cm1-21
OTU3313	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_norank_f_Marinifilaceae
OTU3316	d_Bacteria	p_Desulfobacterota	c_Desulfovibrionia	o_Desulfovibrionales	f_Desulfovibrionaceae	g_Desulfovibrio
OTU3317	d_Bacteria	p_Planctomycetota	c_OM190	o_norank_c_OM190	f_norank_o_norank_c_OM190	g_norank_f_norank_o_norank_c_OM190
OTU3319	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Maritimimonas
OTU3324	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_Maritimimonas
OTU3333	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_unclassified_f_Saprospiraceae
OTU3336	d_Bacteria	p_Proteobacteria	c_Gammaproteobacteria	o_Alteromonadales	f_Psychromonadaceae	g_Psychromonas
OTU3343	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_norank_o_Peptostreptococcales-Tissierellales	g_JTB215
OTU3344	d_Bacteria	p_Chloroflexi	c_JG30-KF-CM66	o_norank_c_JG30-KF-CM66	f_norank_o_norank_c_JG30-KF-CM66	g_norank_f_norank_o_norank_c_JG30-KF-CM66
OTU3345	d_Bacteria	p_Bdellovibrionota	c_Bdellovibrionia	o_Bdellovibrionales	f_Bdellovibrionaceae	g_OM27_clade
OTU3351	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_SJA-15	f_norank_o_SJA-15	g_norank_f_norank_o_SJA-15
OTU3354	d_Bacteria	p_Cloacimonadota	c_Cloacimonadia	o_Cloacimonadales	f_MSBL8	g_norank_f_MSBL8
OTU3355	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_unclassified_o_Peptostreptococcales-Tissierellales	g_unclassified_o_Peptostreptococcales-Tissierellales
OTU3359	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidetes_VC2.1_Bac22	f_norank_o_Bacteroidetes_VC2.1_Bac22	g_norank_f_norank_o_Bacteroidetes_VC2.1_Bac22
OTU3360	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Chitinophagales	f_Saprospiraceae	g_norank_f_Saprospiraceae
OTU3362	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_Anaerolineales	f_Anaerolineaceae	g_norank_f_Anaerolineaceae
OTU3366	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_SBR1031	f_norank_o_SBR1031	g_norank_f_norank_o_SBR1031
OTU3370	d_Bacteria	p_Proteobacteria	c_Alphaproteobacteria	o_Rhizobiales	f_Methyloligellaceae	g_norank_f_Methyloligellaceae
OTU3375	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_unclassified_o_Peptostreptococcales-Tissierellales	g_unclassified_o_Peptostreptococcales-Tissierellales
OTU3378	d_Bacteria	p_Chloroflexi	c_Anaerolineae	o_SBR1031	f_norank_o_SBR1031	g_norank_f_norank_o_SBR1031
OTU3379	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Anaerovoracaceae	g_unclassified_f_Anaerovoracaceae
OTU3380	d_Bacteria	p_Desulfobacterota	c_Desulfobulbia	o_Desulfobulbales	f_Desulfobulbaceae	g_unclassified_f_Desulfobulbaceae
OTU3381	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_norank_o_Peptostreptococcales-Tissierellales	g_Soehngenia
OTU3383	d_Bacteria	p_Firmicutes	c_Clostridia	o_Peptostreptococcales-Tissierellales	f_Peptostreptococcaceae	g_Tepidibacter
OTU3385	d_Bacteria	p_Patescibacteria	c_Parcubacteria	o_Candidatus_Kaiserbacteria	f_norank_o_Candidatus_Kaiserbacteria	g_norank_f_norank_o_Candidatus_Kaiserbacteria
OTU3391	d_Bacteria	p_Calditrichota	c_Calditrichia	o_Calditrichales	f_Calditrichaceae	g_norank_f_Calditrichaceae
OTU3398	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Marinifilaceae	g_Marinifilum
OTU34	d_Bacteria	p_Verrucomicrobiota	c_Kiritimatiellae	o_WCHB1-41	f_norank_o_WCHB1-41	g_norank_f_norank_o_WCHB1-41
OTU3408	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_Prolixibacteraceae	g_Draconibacterium
OTU3409	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Schleiferiaceae	g_Schleiferia
OTU3413	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Flavobacteriales	f_Flavobacteriaceae	g_unclassified_f_Flavobacteriaceae
OTU3418	d_Bacteria	p_Bacteroidota	c_Bacteroidia	o_Bacteroidales	f_unclassified_o_Bacteroidales	g_unclassified_o_Bacteroidales
OTU3419	d_Bacteria	p_Spirochaetota	c_Leptospirae	o_Leptospirales	f_Leptospiraceae	g_RBG-16-49-21
